id,name,type,location,address,tel,business_area,gcj_x,gcj_y,wgs_x,wgs_y
B02000631L,三鑫计算机(燕家巷18号小区店),购物服务;家电电子卖场;数码电子,"120.627339,31.298333",双塔街道燕家巷18号燕家巷18号小区,0512-65267533;0512-65267544,南门,120.627339,31.298333,120.62315899902556,31.300506895378433
B0FFG4L6DZ,黑金刚电脑(燕家巷18号小区店),购物服务;家电电子卖场;数码电子,"120.627388,31.298268",乌鹊桥路153号(三元坊地铁站1号西南口步行450米),0512-65157334,南门,120.627388,31.298268,120.62320795682352,31.300441870834785
B0LDCDN2R6,绿蜂语健康生活馆(十梓街店),购物服务;购物相关场所;购物相关场所,"120.631625,31.302237",沧浪街道十梓街318号,18013138938,南门,120.631625,31.302237,120.6274401567343,31.304404697107493
B02000JDI3,双飞燕(乌鹊桥路),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.627674,31.298019",乌鹊桥路162号(三元坊地铁站1号西南口步行480米),0512-65166499,南门,120.627674,31.298019,120.62349369789183,31.300192674929804
B0L1LUDNNC,苏州电脑专卖店(乌鹊桥路店),购物服务;家电电子卖场;数码电子,"120.627686,31.297842",乌鹊桥路156号,13405000039;13771916406,南门,120.627686,31.297842,120.62350570051892,31.300015731920567
B0LD4XQKLV,mya,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631301,31.302272",十梓街与槐树巷交叉口东80米,[],南门,120.631301,31.302272,120.62711652149018,31.304440058342248
B02000JDGS,来伊份(凤凰大厦东北),购物服务;购物相关场所;购物相关场所,"120.632153,31.301977",凤凰大厦(十梓街)3271号楼,[],凤凰街,120.632153,31.301977,120.62796757012853,31.30414417986064
B0HK1DA40A,莲都山超生活超市乌鹊桥店(乌鹊桥店),购物服务;超级市场;超市,"120.627425,31.298077",乌鹊桥路147号(三元坊地铁站3号东北口步行480米),[],南门,120.627425,31.298077,120.62324493644942,31.300250907832854
B0ID77JUCL,慈云蚕丝制品十梓街加盟店(苏州凤凰大厦店),购物服务;专卖店;专营店,"120.631983,31.301917",十梓街480号1幢103室,0512-65238783,南门,120.631983,31.301917,120.62779777188668,31.3040844030531
B0L1ASIYNF,ZEEZoo,购物服务;购物相关场所;购物相关场所,"120.627621,31.298168",双塔街道十全街759号锦沧花园,[],南门,120.627621,31.298168,120.62344073775424,31.30034167115321
B02001HC3Q,蓝钛打印机维修中心(锦沧花园店),购物服务;家电电子卖场;数码电子,"120.627693,31.297732",乌鹊桥路148号,[],南门,120.627693,31.297732,120.62351270259839,31.299905767825017
B0200061WX,钱大祥布店,购物服务;家居建材市场;布艺市场,"120.632035,31.302287",十梓街304号,0512-65111865;13862164023,凤凰街,120.632035,31.302287,120.62784968163113,31.304454198654295
B020003U7R,苏州思索(锦沧花园店),购物服务;家电电子卖场;数码电子|公司企业;公司;公司,"120.627692,31.297740",乌鹊桥路150-152号,[],南门,120.627692,31.29774,120.62351170292976,31.29991376571978
B020006M11,奥博眼镜(十梓街店),购物服务;专卖店;眼镜店,"120.632083,31.302233",十梓街300号,0512-65116173,凤凰街,120.632083,31.302233,120.62789763046241,31.304400163125372
B0FFJ7T5O1,万帮电子(锦沧花园店),购物服务;家电电子卖场;数码电子,"120.627727,31.297631",乌鹊桥路146号,0512-65730860,南门,120.627727,31.297631,120.62354667737935,31.299804772340586
B020018AQY,苏州荣盛鑫信息工程有限公司,购物服务;家电电子卖场;数码电子|生活服务;信息咨询中心;信息咨询中心,"120.627730,31.297612",乌鹊桥路144号,0512-65199815,南门,120.62773,31.297612,120.62354967597352,31.29978577669446
B0FFGCAOO0,苏州市东联计算机有限公司,购物服务;家电电子卖场;数码电子|公司企业;公司;网络科技,"120.627729,31.297619",乌鹊桥路142号,13306215568,南门,120.627729,31.297619,120.62354867638788,31.299792774981682
B0FFFCV9EJ,内涵元素生活馆,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.632164,31.302423",沧浪街道凤凰街123号内(近十梓街),13862146738,南门,120.632164,31.302423,120.62797852100141,31.304589994157574
B0FFFXZ167,技嘉科技(燕家巷18号小区店),购物服务;家电电子卖场;数码电子,"120.627736,31.297584",双塔街道燕家巷18号燕家巷18号小区,[],南门,120.627736,31.297584,120.62355567234624,31.299757781479826
B02000JDIA,大瀛电子(燕家巷18号小区店),购物服务;家电电子卖场;数码电子,"120.627482,31.297631",双塔街道燕家巷18号燕家巷18号小区,15962202472,南门,120.627482,31.297631,120.62330191731095,31.29980502432175
B0J3HUITUU,阿兰家ALAN,购物服务;购物相关场所;购物相关场所,"120.632159,31.302527",凤凰街125号(望星桥苏大地铁站2号口步行370米),[],凤凰街,120.632159,31.302527,120.6279735183333,31.304693959804986
B02001HA1V,苏州国际农产品展销中心(民治路店),购物服务;综合市场;农副产品市场,"120.629613,31.303784",民治路148号,0512-65126170;13706210991,南门,120.629613,31.303784,120.62543024660958,31.30595337148851
B0FFFCOEX6,派中派鞋店(民治路店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.629852,31.303634",民治路129号,[],凤凰街,120.629852,31.303634,120.62566900401663,31.305803166379473
B0FFHF8D3K,菩提藏中医养生,购物服务;专卖店;珠宝首饰工艺品|生活服务;洗浴推拿场所;洗浴推拿场所,"120.629817,31.303630",万寿宫东南门西南50米,[],南门,120.629817,31.30363,120.62563404180177,31.305799206549427
B02001B3X9,樱之舞,购物服务;购物相关场所;购物相关场所,"120.629807,31.303628",民治路133号,0512-65156563,凤凰街,120.629807,31.303628,120.62562405265835,31.305797218349763
B0KUVMD0PK,桐香黑猪,购物服务;购物相关场所;购物相关场所,"120.629531,31.303827",民治路148号,17365409652,南门,120.629531,31.303827,120.62534833000362,31.305996444692962
B0FFHG234B,糖果布丁青少年装(民治路店),购物服务;专卖店;儿童用品店,"120.629700,31.303622",民治路139号,15950005985,凤凰街,120.6297,31.303622,120.62551716731804,31.305791338465472
B0FFG2H9N1,YONEX(公园路店),购物服务;体育用品店;体育用品店,"120.629491,31.303373",公园路70号,0512-65223559,凤凰街,120.629491,31.303373,120.62530840928729,31.305542663556068
B0LDLNLHUV,苏绿天便民超市,购物服务;便民商店/便利店;便民商店/便利店,"120.629457,31.303827",民治路与公园路交叉口东北40米,[],南门,120.629457,31.303827,120.62527440819133,31.305996525525398
B02001AZ11,苏州小朋友饼干有限公司,购物服务;专卖店;儿童用品店|公司企业;公司;公司,"120.629272,31.304123",公园路106号,[],南门,120.629272,31.304123,120.62508957857641,31.30629261273547
B0FFHUFPVZ,淼漾棉麻女装,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.629300,31.304004",公园路94号,[],南门,120.6293,31.304004,120.62511755892298,31.306173628193346
B0HAXSMULX,鲜丰食品直销部,购物服务;专卖店;专营店,"120.630520,31.303863",民治路86号,0512-65160183;13913149415,南门,120.63052,31.303863,120.62633626105111,31.306031333110678
B0JAGZDYN7,Alicia,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.629207,31.304203",公园路112号,[],南门,120.629207,31.304203,120.625024640069,31.306372652371113
B0L03DCX86,织的物美好事物所,购物服务;专卖店;专营店,"120.629247,31.303907",公园路96号,[],南门,120.629247,31.303907,120.62506462235457,31.306076723081382
B0FFGY6DIP,魔法森林(公园路店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.629278,31.304098",公园路108号,[],南门,120.629278,31.304098,120.62509557432688,31.30626761585616
B0FFIGB438,苏城猫社区生活驿站,购物服务;超级市场;超市,"120.630636,31.303835",民治路万寿宫,[],南门,120.630636,31.303835,120.62645213574916,31.306003213049234
B0L1YYDT79,海尔智家,购物服务;家电电子卖场;家电电子卖场,"120.629047,31.303363",公园路55号广电新媒体中心,[],南门,120.629047,31.303363,120.62486487519418,31.305533149079334
B0L09RDLFL,小红帽,购物服务;专卖店;儿童用品店,"120.629599,31.303068",双塔街道沈衙弄38号苏州民治路花苑,[],南门,120.629599,31.303068,120.62541631980605,31.305237663191274
B0L1Y1EI26,海尔凯迪吸尘器,购物服务;购物相关场所;购物相关场所,"120.629047,31.303363",公园路55号广电新媒体中心F4层,[],南门,120.629047,31.303363,120.62486487519418,31.305533149079334
B0IUSCBTD1,啵啵熊社(公园路店),购物服务;专卖店;宠物用品店|体育休闲服务;休闲场所;休闲场所,"120.629444,31.302682",公园路35号,15850210650,南门,120.629444,31.302682,120.62526151519897,31.304851981860363
B0J01AYTGI,苏州广电总台电视购物专卖店,购物服务;购物相关场所;购物相关场所,"120.629055,31.303213",公园路55号,0512-65153031,南门,120.629055,31.303213,120.6248728791062,31.305383198377704
B02001C46Y,花儿外贸鞋屋(皇宫后店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631205,31.303927",民治路44号,[],双塔,120.631205,31.303927,120.62702049474842,31.3060945293713
B0HA352OXC,小姐姐鲜花店,购物服务;花鸟鱼虫市场;花卉市场,"120.631113,31.303915",民治路52号,16602193988,南门,120.631113,31.303915,120.6269285990179,31.30608263951606
B0FFFF1VO2,美意天外贸服饰店(皇宫后店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631055,31.303907",民治路52号,[],双塔,120.631055,31.303907,120.62687066461793,31.30607470898207
B0LGFXT9VN,In August捌月里服饰店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631081,31.303897",皇宫后,[],南门,120.631081,31.303897,120.62689663633458,31.306064683092497
B0LRFH7PZ4,花八外贸鞋屋,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631165,31.303934",民治路42号小区南门旁,[],凤凰街,120.631165,31.303934,120.62698053912803,31.30610157258497
B0FFIJIVYI,姑苏区民治路衣拉客服饰店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631486,31.303905",民治路24号,13913150812,凤凰街,120.631486,31.303905,120.62730117900396,31.306072213866504
B0FFL9DRXI,菲讯(皇宫后店),购物服务;家电电子卖场;手机销售|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.631681,31.303996",民治路24号(临顿路地铁站1号口步行500米),18962170698,南门,120.631681,31.303996,120.62749594942312,31.30616295247262
B0FFF9GL0D,开心果童装,购物服务;专卖店;儿童用品店,"120.631611,31.304003",民治路30号(望星桥苏大地铁站4号口步行480米),[],南门,120.631611,31.304003,120.627426028774,31.306170031159283
B0H35R3U5O,若深珍藏,购物服务;专卖店;珠宝首饰工艺品,"120.632000,31.304042",物品编码所西北门东北60米,[],凤凰街,120.632,31.304042,120.62781457905508,31.30620856188347
B0FFGH2RVA,姑苏蟹王阳澄湖大闸蟹(凤凰街店),购物服务;综合市场;水产海鲜市场,"120.632069,31.304364",苏州市姑苏区凤凰街191号,0512-65151878;0512-65217007,南门,120.632069,31.304364,120.6278834729919,31.30653035679285
B0I1MHADNC,德易昇酒窖,购物服务;专卖店;烟酒专卖店,"120.632051,31.304233",凤凰街181号(近民治路),18086707919,双塔,120.632051,31.304233,120.62786550450922,31.306399428397068
B02000HWGU,金碧美鞋(凤凰街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.632118,31.304139",凤凰街177号,18914088199,凤凰街,120.632118,31.304139,120.6279324345376,31.306305385766965
B0FFHFPCZU,名城烟酒商店(凤凰街店),购物服务;专卖店;烟酒专卖店,"120.632096,31.304177",凤凰街179号(望星桥苏大地铁站4号口步行470米),0512-65158623,南门,120.632096,31.304177,120.62791045695091,31.306343397031704
B0FFI8ME89,豪克眼镜(凤凰街店),购物服务;专卖店;眼镜店,"120.632066,31.304689",凤凰街207号(临顿路地铁站1号口步行450米),16605127502,凤凰街,120.632066,31.304689,120.62788044997563,31.306855235266735
B0FFIG3DK2,明楼文物商店(凤凰街店),购物服务;专卖店;古玩字画店,"120.632145,31.302836",凤凰街与十梓街交叉口北80米,13485150777,南门,120.632145,31.302836,120.62795950940662,31.305002856793752
B02000IQ4S,六义春茶庄(凤凰街店),购物服务;专卖店;专营店,"120.632133,31.302721",凤凰街137号,0512-65114645,南门,120.632133,31.302721,120.62794753270914,31.304887915401462
B02000HUWQ,三枪内衣,购物服务;服装鞋帽皮具店;品牌服装店,"120.632225,31.302675",凤凰街129号,13913187117,南门,120.632225,31.302675,120.6280394295238,31.304841824665942
B0FFM8SABD,笙莲,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634754,31.299355",带城桥下塘19号,18051225894,凤凰街,120.634754,31.299355,120.63056563504125,31.301520027870858
B02000HUR8,十全街小栗王,购物服务;综合市场;果品市场,"120.634185,31.299058",十全街小栗王494号,0512-65188285,双塔,120.634185,31.299058,120.62999736972976,31.301223855561776
B0JB1G5BVS,金栗王(十全街店),购物服务;综合市场;果品市场,"120.635223,31.299116",十全街445号,13382196851,凤凰街,120.635223,31.299116,120.63103405997215,31.301280527207766
B0FFL9WM18,树屋(带城桥下塘店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634504,31.299074",带城桥下塘南门西120米,[],凤凰街,120.634504,31.299074,120.63031597158029,31.301239451515844
B0L6NRUR5W,天趣玉器,购物服务;专卖店;珠宝首饰工艺品,"120.634869,31.299103",十全街464号,18896751619,凤凰街,120.634869,31.299103,120.63068051054312,31.301267981239544
B0FFM1HGT4,太太客厅(带城桥下塘店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634919,31.299246",带城桥下塘19号,[],双塔,120.634919,31.299246,120.63073043567263,31.301410862208115
B0I076L8S4,Vessel·椿酒吧,体育休闲服务;娱乐场所;酒吧|购物服务;购物相关场所;购物相关场所,"120.635355,31.298976",十全街441号,17372559936,南门,120.635355,31.298976,120.63116590260339,31.301140413535656
B0G04X9X7S,凯诗芬(十全街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635159,31.299119",十全街448号,13656211045,凤凰街,120.635159,31.299119,120.63097014133358,31.301283607481302
B0IUFZV6OB,姑苏区藏真阁珠宝(十全街店),购物服务;专卖店;珠宝首饰工艺品,"120.634414,31.299094",十全街478号,13922865318,凤凰街,120.634414,31.299094,120.63022608229359,31.301259556247402
B0H02CJRMY,皓月轩珠宝(带城桥下塘店),购物服务;专卖店;珠宝首饰工艺品,"120.634781,31.299093",十全街472号,13862094789,双塔,120.634781,31.299093,120.6305926223902,31.301258096164847
B0FFIIGI02,粉色酒吧,体育休闲服务;娱乐场所;酒吧|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634552,31.299110",十全街474号,[],凤凰街,120.634552,31.29911,120.63036390860681,31.301275377328576
B0KDF761NN,阿郎·玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.634364,31.299063",十全街478号玉雕奇石文玩玉器玉石定制中国青年玉雕大师,[],凤凰街,120.634364,31.299063,120.63017614710449,31.301228630775842
B0HATU1366,洁德玉(十全街店),购物服务;专卖店;珠宝首饰工艺品,"120.634360,31.299058",十全街482号,15052273555,凤凰街,120.63436,31.299058,120.63017215249079,31.301223637719367
B0J1MRVHAH,德玉堂玉雕工作室(十全街店),购物服务;专卖店;珠宝首饰工艺品,"120.635008,31.299109",十全街456号,[],凤凰街,120.635008,31.299109,120.63081933409651,31.30127380306075
B02001HQ5F,TOP MAN(十全街),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635095,31.299135",十全街450号,[],双塔,120.635095,31.299135,120.63090622148603,31.301299682554305
B0LGFZOOM6,三泩钰,购物服务;专卖店;专营店,"120.634875,31.299086",十全街460号,[],凤凰街,120.634875,31.299086,120.6306865043483,31.30125098030234
B0HD2RD7US,丘谷&TICKLE COFFEE,购物服务;购物相关场所;购物相关场所,"120.634945,31.298927",十全街457号2楼,[],凤凰街,120.634945,31.298927,120.63075642877176,31.30109195393818
B0I2C7DFFP,真情瓜子(十全街店),购物服务;综合市场;果品市场,"120.635081,31.298956",十全街与网师巷交叉口东80米,15850334847,凤凰街,120.635081,31.298956,120.6308922538777,31.30112077026013
B0L1O5NRYE,黄记玉雕,购物服务;专卖店;珠宝首饰工艺品,"120.634760,31.299091",带城桥下塘南门西南90米,[],凤凰街,120.63476,31.299091,120.6305716490075,31.301256123404738
B0J19GW0HD,黄铭玉雕(带城桥下塘店),购物服务;专卖店;珠宝首饰工艺品,"120.634733,31.299090",十全街466号,[],凤凰街,120.634733,31.29909,120.63054468307787,31.301255157794017
B0HUBXI9O6,琢石玉雕张建宏工作室,购物服务;专卖店;珠宝首饰工艺品,"120.635536,31.299133",江苏省苏州市姑苏区十全街421号,18020274787,凤凰街,120.635536,31.299133,120.63134665733939,31.30129712048559
B0FFHMDFPU,素衣纤尘服装店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635207,31.298994",双塔街道十全街441号,18112520774,凤凰街,120.635207,31.298994,120.63101809033381,31.301158595243116
B0FFH9R9CG,小米(带城桥下塘店),购物服务;家电电子卖场;手机销售,"120.634725,31.299075",带城桥下塘南门西南100米,[],双塔,120.634725,31.299075,120.63053669436633,31.301240173723162
B0K03MQ3R0,咦 茶瓷玉(十全街店),购物服务;购物相关场所;购物相关场所,"120.634693,31.298934",十全街465号,[],南门,120.634693,31.298934,120.63050474609966,31.301099269074587
B0JURS2UWN,日作RIZO HOME(十全街店),购物服务;购物相关场所;购物相关场所,"120.634462,31.298897",十全街475号,[],凤凰街,120.634462,31.298897,120.6302740384731,31.301062573230187
B0FFM9M8Q8,锦衣莲私人定制(带城桥下塘店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635499,31.299144",十全街438号,13770270066,凤凰街,120.635499,31.299144,120.63130970405929,31.3013081636354
B0L1BNXF3J,topman,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635116,31.299116",十全街与网师巷交叉口东80米,[],双塔,120.635116,31.299116,120.63092719632343,31.301280663305292
B0FFFDD5RD,漾服装店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634717,31.298929",十全街461号,[],双塔,120.634717,31.298929,120.63052871633157,31.301094240837735
B0FFFAPLHV,峰创玉艺工作室(带城桥下塘店),购物服务;专卖店;珠宝首饰工艺品|生活服务;生活服务场所;生活服务场所,"120.635597,31.299166",十全街430号,13862404562;18136077273,凤凰街,120.635597,31.299166,120.63140757603759,31.3013300292855
B0FFH234SM,富宝玉行(带城桥下塘店),购物服务;专卖店;珠宝首饰工艺品,"120.635359,31.299146",带城桥下塘南门旁,[],凤凰街,120.635359,31.299146,120.63116988361915,31.301310342011597
B0J6AAXH1V,澜海豚珠宝酒业管理有限公司苏州分公司,购物服务;购物相关场所;购物相关场所,"120.635200,31.298950",双塔街道十全街443号,[],南门,120.6352,31.29895,120.63101110284977,31.301114621347498
B0FFI0AQYY,立晴服饰,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634606,31.298954",十全街469号网师园公交站旁,[],双塔,120.634606,31.298954,120.63041785367867,31.301119370554527
B0LD2HN7MU,紫云阁,购物服务;购物相关场所;购物相关场所,"120.635323,31.298974",十全街与南石皮弄交叉口西80米,[],凤凰街,120.635323,31.298974,120.6311339437415,31.301138455181523
B0L6HRDBC2,富宝羊绒世家,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.635489,31.299166",双塔街道十全街442号,13812617238,凤凰街,120.635489,31.299166,120.63129971512653,31.301330167859206
B0L19AGF1R,君祥玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.635650,31.299161",双塔街道十全街428号,13851402357,双塔,120.63565,31.299161,120.63146050803454,31.301324963107746
B02000HVNY,蝶舞香衣(带城桥下塘店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634007,31.299053",十全街502-504号,0512-65292707,凤凰街,120.634007,31.299053,120.62981958993467,31.30121907813178
B0L21RTVZM,缘原玉石,购物服务;专卖店;珠宝首饰工艺品,"120.634495,31.298923",十全街与网师巷交叉口东20米,[],双塔,120.634495,31.298923,120.63030699513729,31.301088521782678
B0GUB9P8CN,多麦(带城桥下塘店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634058,31.299053",十全街500号,[],凤凰街,120.634058,31.299053,120.62987052707942,31.30121901502058
B0G3T7Q844,偶玉籽料艺术馆,购物服务;专卖店;珠宝首饰工艺品,"120.634931,31.298957",十全街455号,18656100408,南门,120.634931,31.298957,120.63074244404812,31.301121959924057
B0LB7UAKHF,艾依尔,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634269,31.299064",十全街482号艾依尔,[],凤凰街,120.634269,31.299064,120.63008126510755,31.301229748770016
B0I1TH8BKK,润玉玉器珠宝,购物服务;购物相关场所;购物相关场所,"120.635106,31.298953",十全街451-1号,[],凤凰街,120.635106,31.298953,120.63091722233376,31.301117739690973
B02001BT0A,园旺商店,购物服务;便民商店/便利店;便民商店/便利店,"120.634524,31.298775",网师巷1-5号,0512-65260117,凤凰街,120.634524,31.298775,120.6303359709483,31.30094054332666
B0FFI4AFO7,上卿石谢佳燚玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.635532,31.298973",十全街431号,18120055655,凤凰街,120.635532,31.298973,120.6313426755343,31.30113718812541
B0LRF789HU,喜市门,购物服务;购物相关场所;购物相关场所,"120.634624,31.298930",十全街与网师巷交叉口东40米,[],凤凰街,120.634624,31.29893,120.63043583306292,31.30109535733955
B0HK9C4RTB,温工坊玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.635783,31.299143",姑苏区十全街424号,15133197160,凤凰街,120.635783,31.299143,120.63159333738415,31.30130679880208
B0ID6BVILN,初礼纪珠宝定制,购物服务;专卖店;珠宝首饰工艺品,"120.635414,31.298979",十全街与南石皮弄交叉口西80米,[],凤凰街,120.635414,31.298979,120.63122482671366,31.301143336939624
B0K2K7W9L4,长宜斋,购物服务;专卖店;古玩字画店,"120.634540,31.298916",十全街与网师巷交叉口东20米,[],凤凰街,120.63454,31.298916,120.63035193943904,31.30108146816621
B0FFG2BBKI,汶工坊,购物服务;专卖店;珠宝首饰工艺品,"120.635659,31.299144",带城桥下塘南门旁,[],凤凰街,120.635659,31.299144,120.6314694977936,31.30130795816984
B0FFHZJ886,KOOZE服装店(十全街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.633775,31.299047",十全街508号,18061992820,凤凰街,120.633775,31.299047,120.62958787512994,31.301213366561957
B0LRGKSXQI,KIDSMO,购物服务;专卖店;儿童用品店,"120.633559,31.298902",十全街519号,18251190175,南门,120.633559,31.298902,120.62937215021087,31.301068688088158
B0L0UUVTPY,老学校喫茶店,购物服务;便民商店/便利店;便民商店/便利店,"120.633125,31.300525",孔付司巷10号附近,13451664431,双塔,120.633125,31.300525,120.62893854158746,31.302691582979467
B0KDHHHFRV,昕境,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.633648,31.298939",十全街与网师巷交叉口西60米,19941900729,双塔,120.633648,31.298939,120.62946103893313,31.301105564667868
B0FFHMDFN4,德清食品商行(十全街店),购物服务;便民商店/便利店;便民商店/便利店,"120.633926,31.298883",十全街503号,[],凤凰街,120.633926,31.298883,120.62973870342148,31.30104924463415
B0KR67KB2X,嘉纳超市,购物服务;便民商店/便利店;便民商店/便利店,"120.635918,31.299032",十全街与南石皮弄交叉口西20米,13914063507,凤凰街,120.635918,31.299032,120.63172817107758,31.301195667715493
B0KK0MDN1U,鬼斧和田玉业,购物服务;专卖店;珠宝首饰工艺品,"120.636012,31.299378",十全街416号,15617010001,凤凰街,120.636012,31.299378,120.63182202037967,31.301541410812213
B0HG0MWU9W,Mr&Mrs精品男装女装,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.634218,31.298905",十全街497号,13818237934,凤凰街,120.634218,31.298905,120.63003034132328,31.30107087434003
B0FFM7MVSV,观一珠宝玉器文玩,购物服务;专卖店;珠宝首饰工艺品,"120.634138,31.298882",十全街493号,13222270666,双塔,120.634138,31.298882,120.62995044222694,31.301047982683855
B0FFGNL8LH,玉语凡音玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.634129,31.298894",十全街495号,13771806715,凤凰街,120.634129,31.298894,120.62994145237468,31.3010599891587
B0FFIPUTWS,六六玉,购物服务;专卖店;珠宝首饰工艺品,"120.635862,31.299010",十全街419号,[],凤凰街,120.635862,31.29901,120.63167224569133,31.301173748740045
B0KB65ABER,杰出美玉,购物服务;专卖店;珠宝首饰工艺品,"120.633956,31.298895",十全街501号,15298888885,双塔,120.633956,31.298895,120.62976866557194,31.301061202903874
B0J2BMCYNF,贰见制造工艺工作室,购物服务;购物相关场所;购物相关场所,"120.633564,31.298889",十全街519-2号,18451011530,南门,120.633564,31.298889,120.62937714519622,31.301055687054333
B0L1N5WU85,乘玉,购物服务;购物相关场所;购物相关场所,"120.633638,31.299165",带城桥下塘24号,[],凤凰街,120.633638,31.299165,120.62945103269129,31.301331488629025
B0FFFFVYCH,星雨晨(十全街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.633515,31.299039",十全街522号,13862050727,凤凰街,120.633515,31.299039,120.62932819245735,31.301205688330317
B0K1ZDXO74,Season·服饰集合空间,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.633395,31.299030",十全街522号,13436455431;15201527366,凤凰街,120.633395,31.29903,120.62920833849284,31.3011968382072
B0K04NEB3V,伟仔和田玉,购物服务;专卖店;珠宝首饰工艺品,"120.636044,31.299171",十全街410号-1号,15509042066,凤凰街,120.636044,31.299171,120.63185399548789,31.301334450115295
B0J37HT66N,腕间润玉(带城桥下塘店),购物服务;购物相关场所;购物相关场所,"120.635945,31.299012",十全街409号,13565858572,凤凰街,120.635945,31.299012,120.63175513755841,31.301175640575583
B0GKRCCR0R,许永刚玉雕工作室,购物服务;专卖店;珠宝首饰工艺品,"120.636217,31.299011",十全街407号,13776197777,双塔,120.636217,31.299011,120.63202678208219,31.301174287638496
B0L379M23N,LOOZE,购物服务;购物相关场所;购物相关场所,"120.633661,31.299044",十全街与网师巷交叉口西60米,[],凤凰街,120.633661,31.299044,120.62947401453633,31.301210507703654
B0J2RRWW6M,和福汇缘(带城桥下塘店),购物服务;购物相关场所;购物相关场所,"120.636094,31.299174",十全街408号,[],凤凰街,120.636094,31.299174,120.63190392990465,31.301337384011237
B0K12RAO8N,苏广遇玉(带城桥下塘店),购物服务;购物相关场所;购物相关场所,"120.636320,31.299212",十全街398号,15995725982,凤凰街,120.63632,31.299212,120.632129630362,31.301375074760884
B0I29UKPR9,壮壮籽玉(带城桥下塘店),购物服务;专卖店;珠宝首饰工艺品,"120.636230,31.299188",十全街404号,13967481456,凤凰街,120.63623,31.299188,120.63203975059018,31.301351201555885
B0LKNHPMGN,三子和田玉,购物服务;专卖店;珠宝首饰工艺品,"120.636026,31.299021",十全街409号,[],双塔,120.636026,31.299021,120.63183603121827,31.30118453206776
B0FFHE0N2Z,Boutique De SHIh(凤凰街小区店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.633223,31.299245",凤凰街2-4号,[],凤凰街,120.633223,31.299245,120.62903652828963,31.301411963234536
B0L65AI8VF,素牌,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,"120.636352,31.299175",十全街396号,[],双塔,120.636352,31.299175,120.6321615912575,31.301338047403036
B0L64PILYP,牡牡籽玉,购物服务;专卖店;珠宝首饰工艺品,"120.636029,31.299161",带城桥下塘南门东南70米,[],凤凰街,120.636029,31.299161,120.6318390158874,31.301324473486243
B02001B6R5,在水一方文具礼品店,购物服务;文化用品店;文化用品店,"120.632967,31.300515",凤凰街102号凤凰街小区,[],凤凰街,120.632967,31.300515,120.62878073127938,31.302681777567425
B0KKAMMB8M,方艺玉器,购物服务;专卖店;珠宝首饰工艺品,"120.635999,31.299003",十全街与南石皮弄交叉口西南20米,[],双塔,120.635999,31.299003,120.63180906791413,31.30116657411936
