id,name,type,location,address,tel,business_area,gcj_x,gcj_y,wgs_x,wgs_y
B0LAF9XOSN,三重力食堂,餐饮服务;中餐厅;中餐厅,"112.991825,28.021875",创业路与团结路交叉口西20米,[],[],112.991825,28.021875,112.98624760226643,28.025250926443515
B0LK5RTWAP,自由家咖啡,餐饮服务;咖啡厅;咖啡厅,"112.996986,27.982648",兴马洲码头,13590255356,[],112.996986,27.982648,112.99139289303895,27.98600246116178
B0JDSAUIWD,兴马洲蘭庭小筑,餐饮服务;餐饮相关场所;餐饮相关,"112.992899,27.981218",兴马洲8号,15173127386,[],112.992899,27.981218,112.9873209447377,27.984584398808817
B0FFGWQLAT,唐胖子饭店,餐饮服务;中餐厅;中餐厅,"112.997454,27.989857",中意三路277号,13875816883,[],112.997454,27.989857,112.99185859785354,27.993211220931098
B0FFH288GV,君山怪味鸭,餐饮服务;中餐厅;中餐厅,"112.993205,27.994485",中意三路222号,[],[],112.993205,27.994485,112.98762477527606,27.997852625132467
B0FFH4YB3X,正彬农家土菜馆,餐饮服务;中餐厅;中餐厅,"112.994537,27.993021",中意三路与337乡道交叉口东南320米,[],[],112.994537,27.993021,112.98895203663977,27.99638443848806
B0FFFEBFAN,老相识石锅鱼(暮云店),餐饮服务;中餐厅;中餐厅,"112.993868,27.994315",暮云镇湖南科技职业学院后,13874917858;15074943769,[],112.993868,27.994315,112.98828537442056,27.997680632256202
B0L21DSWFV,凌小柒汉堡炸鸡小吃,餐饮服务;快餐厅;快餐厅,"112.993025,28.009275",南四线与东三线交叉口西南460米,[],[],112.993025,28.009275,112.98744425115567,28.01264547188833
B0K3V5K1U7,S-pizza披萨速递(暮云南塘店),餐饮服务;餐饮相关场所;餐饮相关,"112.996463,28.013604",南托街道南鑫社区凯富南方鑫城5栋108,17373331328,[],112.996463,28.013604,112.9908693425901,28.01696490326898
B0KAJMTP37,南塘韵酒楼(南塘安置小区店),餐饮服务;中餐厅;综合酒楼,"112.997136,28.014589",南塘路南塘小区二期11栋3号,13467576797;13507402663,[],112.997136,28.014589,112.99153979211106,28.017948038870223
B0I0DAPEAV,暖岸花甜烘焙艺术(南塘安置小区店),餐饮服务;餐饮相关场所;餐饮相关,"112.997031,28.014824",南塘安置小区2区8栋806号,18874718626,[],112.997031,28.014824,112.99143515922033,28.018183389064273
B0KAF5JYGI,味禧鸡蛋手工面(南塘安置小区店),餐饮服务;中餐厅;中餐厅,"112.997608,28.014839",星光艺术幼儿园北门东南80米,[],[],112.997608,28.014839,112.99201003649961,28.01819666225392
B0FFLBCYSX,百年德园,餐饮服务;餐饮相关场所;餐饮相关,"112.997557,28.014251",凯富南方鑫城北门旁,[],[],112.997557,28.014251,112.99195927109334,28.017608725783848
B0K2ZM5SYK,味道手工鸡蛋面,餐饮服务;中餐厅;中餐厅,"112.997636,28.014790",南塘安置小区2区,[],[],112.997636,28.01479,112.99203793740209,28.01814757084526
B0JR0CT0IM,卤咖(南塘小区店),餐饮服务;餐饮相关场所;餐饮相关,"112.997649,28.014590",南塘路西南塘安置小区二区1101栋1号门面,18390978465,[],112.997649,28.01459,112.99205090555263,28.017947501465564
B0JRSUHHOX,城南家常菜馆(凯富南方鑫城店),餐饮服务;中餐厅;中餐厅,"112.997620,28.013048",凯富南方鑫城南门旁,[],[],112.99762,28.013048,112.99202213544402,28.016405353588212
B0HGGSUYNH,光头佬联圣(南方鑫城店),餐饮服务;餐饮相关场所;餐饮相关,"112.997597,28.014563",南托街道南鑫社区南塘安置区二期十一栋1102号,17267256753,[],112.997597,28.014563,112.99199909901874,28.017920653295192
B0FFG398CD,正宗浏阳蒸菜馆(南塘安置小区店),餐饮服务;中餐厅;中餐厅,"112.997604,28.017090",星光艺术幼儿园北门北230米,15367892609;15616126002,[],112.997604,28.01709,112.99200587135851,28.02044801525456
B0I6AAZS84,书亦烧仙草(长沙南塘小区店),餐饮服务;冷饮店;冷饮店,"112.997623,28.015797",星光艺术幼儿园北门东北80米,18570747481,[],112.997623,28.015797,112.99202490477137,28.019154762637022
B0FFIOBDWA,德园包点(南塘安置小区1区店),餐饮服务;餐饮相关场所;餐饮相关,"112.997623,28.015857",暮云街道南塘安置小区一区7栋,[],[],112.997623,28.015857,112.99202489997731,28.019214771729658
B0IK7R8B65,新疆美味羊肉火锅店,餐饮服务;中餐厅;火锅店,"112.997338,28.015294",星光艺术幼儿园北门旁,18963897006,[],112.997338,28.015294,112.99174099319606,28.0186525407251
B0LD7B07RX,宜家美食远航员工餐厅,餐饮服务;中餐厅;中餐厅,"112.993275,28.018825",天心经开区融城路18号远航企业广场,17700782108,[],112.993275,28.018825,112.9876925800923,28.022196185014494
B0FFISES4F,绝味鸭脖(南塘小区店),餐饮服务;快餐厅;快餐厅,"112.997593,28.015297",南托街道南塘安置小区2区2栋202,15674883939,[],112.997593,28.015297,112.99199505508949,28.018654776771047
B0JGNUWUVK,变幻小吃(南塘安置小区店),餐饮服务;中餐厅;中餐厅,"112.996138,28.015322",星光艺术幼儿园北门西90米,[],[],112.996138,28.015322,112.99054539776907,28.018684136031457
B0JGH6OHBF,黄掌柜益阳麻辣烫(南塘安置小区店),餐饮服务;中餐厅;特色/地方风味餐厅,"112.997616,28.015290",南塘安置小区二期二栋202号门面,13337317997,[],112.997616,28.01529,112.99201797103383,28.018647706740822
B0KRR7PPHV,柳螺一品香螺狮粉,餐饮服务;餐饮相关场所;餐饮相关,"112.997625,28.015025",南托街道南塘安置小区二区5栋501,13873213188,[],112.997625,28.015025,112.99202695909587,28.018382639526223
B0L2NZHGGG,老上海馄饨王(南塘路店),餐饮服务;中餐厅;特色/地方风味餐厅,"112.997468,28.015290",南塘安置区二区203号,[],[],112.997468,28.01529,112.9918705154463,28.018648150473688
B0J1DUT4E8,蜜雪冰城(南塘安置小区店),餐饮服务;冷饮店;冷饮店,"112.997605,28.015285",南塘安置小区2区,13319525231,[],112.997605,28.015285,112.9920070119018,28.018642738967216
B0L31UWD9G,刘马柳州螺蛳粉·益阳麻辣烫,餐饮服务;中餐厅;中餐厅,"112.997639,28.015049",融城路111号南塘安置小区二区5栋501,13873213188,[],112.997639,28.015049,112.99204090567093,28.018406601187376
B0L3A1WTY5,周记酱香饼,餐饮服务;餐饮相关场所;餐饮相关,"112.997270,28.015570",南塘安置小区1区,[],[],112.99727,28.01557,112.99167322116465,28.01892878636066
B0L6ADRY88,乐艺广式肠粉(南塘店),餐饮服务;快餐厅;快餐厅,"112.997236,28.015327",南塘安置小区二区2栋204,18182034799,[],112.997236,28.015327,112.99163936557333,28.01868585137309
B0LAF917RP,陈记夜宵,餐饮服务;中餐厅;中餐厅,"112.997489,28.015566",星光艺术幼儿园北门东北50米,[],[],112.997489,28.015566,112.99189141615712,28.018924129388193
B0L3CLJO96,来碗生烫米线,餐饮服务;中餐厅;中餐厅,"112.997482,28.015561",南塘安置小区1区8栋803号,18684836434,[],112.997482,28.015561,112.99188444230305,28.01891914961471
B0KULCGSGR,老徐家泡菜(南塘店),餐饮服务;餐饮相关场所;餐饮相关,"112.997630,28.015147",南塘安置小区二区5栋501,[],[],112.99763,28.015147,112.99203193095288,28.01850464305492
B0FFGYNWV6,正宗杭州小笼包(南塘安置小区1区店),餐饮服务;中餐厅;中餐厅,"112.997588,28.015557",星光艺术幼儿园北门东北60米,13517409823,[],112.997588,28.015557,112.99199005270991,28.018914831204384
B0L3ACVQTT,老长沙鲜鱼谷粉,餐饮服务;餐饮相关场所;餐饮相关,"112.997218,28.015544",星光艺术幼儿园北门旁,[],[],112.997218,28.015544,112.99162141440894,28.01890293821931
B0KAXZ74AN,陌楠溪湘菜小院,餐饮服务;中餐厅;中餐厅,"112.995355,28.026114",芙蓉南路1113号,18175116677,[],112.995355,28.026114,112.98976440511602,28.02948008801338
B0H2JAUCKM,兰香谷茶楼(中悦·领秀城店),餐饮服务;茶艺馆;茶艺馆,"112.997094,28.026915",中悦领秀城维也纳酒店动物园店5层,17775767168,[],112.997094,28.026915,112.99149696164623,28.030276008766247
B0FFIP0132,湘南拾味(中悦·领秀城店),餐饮服务;中餐厅;中餐厅,"112.997484,28.026391",芙蓉南路动物园南800米中悦领秀城12栋,0731-86183377;17775866127,[],112.997484,28.026391,112.9918855694955,28.02975076299472
B0JANULSSC,尊宝比萨(中悦领秀城店),餐饮服务;快餐厅;快餐厅,"112.997325,28.026575",暮云街道芙蓉南路四段1109号中悦·领秀豪庭第11栋101门面,18975170758,[],112.997325,28.026575,112.99172713956719,28.029935266662292
B02DB07HQW,清平乐大酒店,餐饮服务;中餐厅;中餐厅|住宿服务;宾馆酒店;宾馆酒店,"113.000620,27.988080",一零七国道与零五零县道交汇处,13975818592,[],113.00062,27.98808,112.9950130671507,27.99142441602418
B0KR2MGR8R,美美早餐店,餐饮服务;中餐厅;中餐厅,"113.000686,27.987641",天心大道与新正街交叉口西20米,[],[],113.000686,27.987641,112.99507885834022,27.990985146473314
B0FFIKFWI1,碧波酒家,餐饮服务;中餐厅;中餐厅,"112.998500,27.989429",暮云街道中意三路299号,15274887089,[],112.9985,27.989429,112.99290078213922,27.99278001330537
B0FFHR4H17,常回家精品家厨,餐饮服务;中餐厅;中餐厅,"113.002348,27.987568",曹塘街13号,18207482668,[],113.002348,27.987568,112.99673471707337,27.99090711873515
B0J02CK7CL,老长沙臭豆腐,餐饮服务;餐饮相关场所;餐饮相关,"113.002143,27.987207",曹塘街与天心大道交叉口北20米,18942511626,[],113.002143,27.987207,112.996530504651,27.990546679838506
B0FFIKISHT,暮云镇黑山羊专卖店,餐饮服务;中餐厅;中餐厅,"112.997966,27.989354",暮云街道中意三路304号,0731-86910183,[],112.997966,27.989354,112.99236875447606,27.992706604673856
B0FFFE8LRO,杨家茶楼,餐饮服务;茶艺馆;茶艺馆,"112.999408,27.988852",暮云镇中意三路327号,[],[],112.999408,27.988852,112.99380548065636,27.992200190632488
B0GRHPQTPX,秋香米汤饭店,餐饮服务;中餐厅;中餐厅,"113.002347,27.987481",曹塘街与新正街交叉口西南40米,13787179233,[],113.002347,27.987481,112.99673372773252,27.99082010776289
B0GK9ANXPW,阿汤哥夜宵(京港线店),餐饮服务;中餐厅;中餐厅,"112.998761,27.989249",天心大道与新正街交叉口西北280米,13307488532;13707311514,[],112.998761,27.989249,112.99316083477123,27.99259920015142
B0HBX4OPAU,春英饺子馆,餐饮服务;快餐厅;快餐厅,"113.002555,27.987562",曹塘街与新正街交叉口南20米,[],[],113.002555,27.987562,112.99694095132593,27.990900492434747
B0H0CZVB8G,群星米汤饭,餐饮服务;中餐厅;中餐厅,"112.998950,27.989119",长株潭中心幼儿园东北门旁,[],[],112.99895,27.989119,112.99334914846243,27.992468611124632
B0KUY7392Y,誉诚私厨(莲华安置小区店),餐饮服务;中餐厅;中餐厅,"112.999067,28.009793",莲华安置区7栋6单元101号,15898581788,[],112.999067,28.009793,112.99346406523546,28.013145509380205
B0JKCCL2CL,土特产餐厅,餐饮服务;中餐厅;中餐厅,"113.000867,28.008981",莲华安置小区,18807386967,[],113.000867,28.008981,112.99525748308417,28.012327963189495
B0L02COA72,小厨味烹大鲜,餐饮服务;中餐厅;中餐厅,"112.999588,28.010296",芙蓉南路1154号,13687303100,[],112.999588,28.010296,112.9939831027357,28.013647019125884
B0GK3STV10,好好鲜生(幸福庄园店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,"113.002234,28.012003",福园商铺104-105,[],[],113.002234,28.012003,112.99661918395914,28.01534630127925
B0JG0N8THA,新疆和田玉羊肉串火锅店,餐饮服务;中餐厅;火锅店,"113.002234,28.012092",芙蓉南路辅路与中福路交叉口北160米,19209031247,[],113.002234,28.012092,112.99661917683481,28.01543531489235
B0KKFZHM38,轻茶序新轻茶,餐饮服务;冷饮店;冷饮店,"112.998156,28.013006",融城路117号,[],[],112.998156,28.013006,112.99255616588968,28.016361738945484
B0FFHO6HZL,新德园包点(幸福庄园店),餐饮服务;快餐厅;快餐厅,"113.002273,28.011648",幸福庄园福园110号,13787200316;13787200357,[],113.002273,28.011648,112.9966580680027,28.01499112915576
B0JGH6RAZ8,新爹饮食店(莲华安置小区店),餐饮服务;快餐厅;快餐厅,"112.998758,28.010036",芙蓉南路1298号莲华安置小区,[],[],112.998758,28.010036,112.9931561851715,28.013389475752383
B0L64APEWO,沙县小吃,餐饮服务;中餐厅;中餐厅,"113.002249,28.011102",幸福庄园南区西4门旁,[],[],113.002249,28.011102,112.99663420055411,28.014445117997845
B0IRTXGZO7,零小闲(凯富南方鑫城店),餐饮服务;餐饮相关场所;餐饮相关,"112.997995,28.014261",凯富南方鑫城北1门旁,[],[],112.997995,28.014261,112.99239565842163,28.017617413427306
B0LRYXW2I8,湘窖·湘荣耀,餐饮服务;中餐厅;中餐厅,"112.997854,28.014775",南塘安置小区2区,[],[],112.997854,28.014775,112.99225513638633,28.01813191466969
B0L3TD7KIX,会卤力秘制卤味店,餐饮服务;餐饮相关场所;餐饮相关,"112.997803,28.014599",南塘街道南塘路南塘安置小区2区10栋,[],[],112.997803,28.014599,112.99220433815303,28.01795604092555
B0L3ASSXIQ,贺记香辣跳跳蛙地摊牛排,餐饮服务;外国餐厅;西餐厅(综合风味),"112.998225,28.014725",星光艺术幼儿园北门东南150米,13975170698,[],112.998225,28.014725,112.99262477439858,28.01808079355551
B0LGANAEDW,米萍烘焙店,餐饮服务;糕饼店;糕饼店,"112.998717,28.010472",芙蓉南路1298号莲华安置小区,[],[],112.998717,28.010472,112.99311530146021,28.013825665950588
B0L3MUL3BJ,杭州小笼包,餐饮服务;中餐厅;中餐厅,"112.998925,28.010025",芙蓉南路1298号莲华安置小区,[],[],112.998925,28.010025,112.99332257035037,28.013377972037063
B0L1A7JA0D,进哥热卤,餐饮服务;快餐厅;快餐厅,"112.998074,28.014587",星光艺术幼儿园北门东南140米,[],[],112.998074,28.014587,112.9924743415041,28.017943225895074
B0LDSCXP60,御然居,餐饮服务;餐饮相关场所;餐饮相关,"112.999850,28.018092",融城路81号星语林·南壹号,13187066555,[],112.99985,28.018092,112.99424351203753,28.021443416494524
B0GKX7ECOJ,潇湘御宴,餐饮服务;中餐厅;中餐厅,"113.001005,28.017006",湖南微型汽车市场,0731-88107977;19119261990,[],113.001005,28.017006,112.99539433078853,28.020353771577263
B0LK7S4AOX,花之林(中国总店),餐饮服务;茶艺馆;茶艺馆,"113.000349,28.018282",芙蓉南路四段1135号花之林总部大厦,19376666557,[],113.000349,28.018282,112.99474065358855,28.021631941885705
B0FFF2PQ07,畅娭毑土菜馆(南塘安置小区1区店),餐饮服务;中餐厅;中餐厅,"112.998679,28.016918",南托街道伊莱克斯大道南塘小区一期13栋,0731-86908861;13875995051,[],112.998679,28.016918,112.99307692629452,28.02027276213067
B0JDSSWFL3,岳阳明仔烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,"113.000286,28.018061",南托街道南鑫社区融城路98号花之林大厦107号,[],[],113.000286,28.018061,112.99467790404907,28.021411098440762
B0L69SVQ4J,杨记自助餐,餐饮服务;中餐厅;中餐厅,"112.998430,28.017238",融城路与南塘路交叉口西南40米,[],[],112.99843,28.017238,112.99282881835842,28.020593558591187
B0JR4OLX6B,沙县小吃(南塘店),餐饮服务;中餐厅;综合酒楼,"112.998355,28.017238",南塘安置小区一区9栋908,13486601017,[],112.998355,28.017238,112.99275409468095,28.020593783856885
B0FFG3983Y,李记粉面馆(南塘安置小区店),餐饮服务;中餐厅;中餐厅,"112.997821,28.015617",南塘安置小区16栋14号,15874024925;18874165195,[],112.997821,28.015617,112.99222219056298,28.018974141474608
B0I097Q5Z5,闲悦汇(南塘安置小区店),餐饮服务;茶艺馆;茶艺馆,"112.998646,28.017329",南塘路与融城路交叉口西南20米,13786164177,[],112.998646,28.017329,112.99304401507646,28.020683923381405
B0LGFNMI8M,食里湘粉面馆,餐饮服务;中餐厅;中餐厅,"112.998644,28.016971",星光艺术幼儿园北门东北270米,13469067366,[],112.998644,28.016971,112.99304205106687,28.020325875318928
B0FFG39872,津市牛肉粉家菜馆(南塘店),餐饮服务;中餐厅;中餐厅,"112.998445,28.017238",南托街道南塘安置区二期一栋101号,15074913863,[],112.998445,28.017238,112.99284376308961,28.02059351353405
B0L02ANG0Q,隆江猪脚饭,餐饮服务;中餐厅;中餐厅,"112.998310,28.017334",南塘安置小区1区,[],[],112.99831,28.017334,112.99270925278394,28.02068993349504
B0L25RDCB1,重庆鸡公煲,餐饮服务;中餐厅;四川菜(川菜),"112.998401,28.017326",南塘安置小区1区,[],[],112.998401,28.017326,112.99279991817335,28.02068165898497
B0FFLI1933,马老三石锅鱼(南塘安置小区店),餐饮服务;中餐厅;中餐厅,"112.998657,28.014877",长沙南塘仓储有限公司西门西北60米,18874220937,[],112.998657,28.014877,112.99305517053784,28.018231518995997
B0FFG3983C,龙猫粉店(南塘安置小区1区店),餐饮服务;中餐厅;中餐厅,"112.997926,28.015559",暮云镇南塘安置区1期16栋,[],[],112.997926,28.015559,112.99232680871354,28.01891581764302
B0I33UV8IO,旭哥(南塘安置小区店),餐饮服务;快餐厅;快餐厅,"112.998147,28.017302",融城路与南塘路交叉口东南40米,13507464142,[],112.998147,28.017302,112.99254685570996,28.020658418080476
B0JUB5FPRB,古茗(长沙南塘小区店),餐饮服务;冷饮店;冷饮店,"112.997785,28.015477",南鑫社区南塘安置小区1区16栋1楼,15898579861,[],112.997785,28.015477,112.99218633424115,28.018834228239985
B0JGNURU99,湘西幺妹烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,"112.998269,28.015284",融城路129号南唐小区二区1栋106号门面,18229807115,[],112.998269,28.015284,112.99266856765887,28.018639746325007
B0I3TN5PRP,老莫自助餐(南塘安置小区1区店),餐饮服务;中餐厅;中餐厅,"112.998029,28.017268",南塘安置小区1区,[],[],112.998029,28.017268,112.99242929294016,28.02062476714687
B0M6CHTRNJ,父老乡亲(芙蓉南路店),餐饮服务;中餐厅;中餐厅,"113.001053,28.016684",芙蓉南路辅路与融城路交叉口南100米,[],[],113.001053,28.016684,112.9954421790552,28.020031578117976
B0FFMCT19B,常德汉寿米粉店(南塘店),餐饮服务;快餐厅;快餐厅,"112.997821,28.017114",南塘路南塘安置小区,[],[],112.997821,28.017114,112.99222207093845,28.02047136802935
B0FFGF9120,老宋米汤饭店,餐饮服务;中餐厅;中餐厅,"112.998155,28.015564",先锋街道南托街道三城花苑门面,15388921660,[],112.998155,28.015564,112.99255496515113,28.018920131080492
B0KRAM4GJS,老向手工面,餐饮服务;中餐厅;中餐厅,"112.998450,28.015316",南塘安置小区2区1栋102号门面,18807311177,[],112.99845,28.015316,112.99284889829346,28.018671207574904
B0J29O738I,火焰山烧烤吧,餐饮服务;中餐厅;特色/地方风味餐厅,"112.997782,28.016442",南塘安置小区一区16栋1604,15673261929;17742688588,[],112.997782,28.016442,112.99218326817154,28.01979938343074
B0FFG3984P,北方烤饼(南塘路店),餐饮服务;中餐厅;特色/地方风味餐厅,"112.998125,28.015325",星光艺术幼儿园北门北120米,18229473175,[],112.998125,28.015325,112.9925250947293,28.018681184887303
B0IGA7T10C,正新鸡排(南塘店),餐饮服务;快餐厅;快餐厅,"112.997775,28.015637",南托街道南鑫社区南塘安置小区1区16栋1615的1楼,18722942401,[],112.997775,28.015637,112.99217635825782,28.018994282500916
B0FFL0ZA9L,清雅茶楼(幸福庄园店),餐饮服务;茶艺馆;茶艺馆,"113.002272,28.014871",幸福庄园西1门北210米,[],[],113.002272,28.014871,112.9966568136913,28.01821462371299
B0IDS9OKDF,一家米粉(幸福庄园),餐饮服务;中餐厅;中餐厅,"113.002283,28.014934",幸福庄园西5门北100米,[],[],113.002283,28.014934,112.99666776792488,28.018277600057573
B0H0F7NS4Q,长沙乡村驴庄(愿景·山水印象店),餐饮服务;中餐厅;中餐厅,"112.999628,28.023125",暮云街道暮云工业园山水印象G05栋-101,18175179608,[],112.999628,28.023125,112.99402192911816,28.026477838278097
B0FFIR51KO,正宗东北饺子馆(愿景·山水印象店),餐饮服务;中餐厅;中餐厅,"113.000903,28.023340",愿景·山水印象G06栋117号,13503640386;15546177758,[],113.000903,28.02334,112.99529220105008,28.02668902843526
B0LAGUR1L3,噜锅记·卤味·卤汁饭,餐饮服务;快餐厅;快餐厅,"112.999763,28.023053",创业路与芙蓉南路辅路交叉口东60米,[],[],112.999763,28.023053,112.99415643645153,28.026405421142787
B0L07Z1LGB,湘味私房菜,餐饮服务;中餐厅;湖南菜(湘菜),"112.999403,28.023143",芙蓉南路1125号,[],[],112.999403,28.023143,112.99379775817542,28.02649651813515
B0G09PO15U,姐妹餐馆(愿景·山水印象店),餐饮服务;中餐厅;中餐厅,"113.002568,28.023444",芙蓉南路四段1111号愿景·山水印象,19198115220,[],113.002568,28.023444,112.996951031218,28.026788017693427
B0L2KBFJT5,康师傅水饮官方旗舰店(芙蓉南路店),餐饮服务;冷饮店;冷饮店,"113.002225,28.023575",创业路与芙蓉南路辅路交叉口东300米,[],[],113.002225,28.023575,112.99660929074723,28.02692007327332
B0LKGB1FNJ,德芙巧克力官方旗舰店(芙蓉南路店),餐饮服务;糕饼店;糕饼店,"113.002225,28.023575",创业路与芙蓉南路辅路交叉口东300米,[],[],113.002225,28.023575,112.99660929074723,28.02692007327332
B0IRK7T4PX,湘F烤神馋嘴鸭(中悦·领秀城店),餐饮服务;餐饮相关场所;餐饮相关,"113.000170,28.026803",芙蓉南路110-111号,18173273197,[],113.00017,28.026803,112.99456163316773,28.030154750111624
B0GKKZYIP2,易家粉店,餐饮服务;餐饮相关场所;餐饮相关,"112.999290,28.026628",暮云街道中悦领秀城10栋109号,15707496585,[],112.99929,28.026628,112.99368489641178,28.029982373786016
B0LDXX9WPF,谭耕鲜裕,餐饮服务;中餐厅;中餐厅,"112.999444,28.026627",芙蓉南路四段1109号中悦·领秀城,[],[],112.999444,28.026627,112.99383832816795,28.029980910263006
B0G0XSYNSL,杨记牛肉粉面馆(中悦·领秀城店),餐饮服务;快餐厅;快餐厅,"112.998998,28.026542",芙蓉南路四段1109号中悦·领秀城,18073128279,[],112.998998,28.026542,112.9933939805262,28.029897239388518
B0LGZRWMMJ,书亦烧仙草(长沙领秀城店),餐饮服务;冷饮店;冷饮店,"112.998533,28.026361",芙蓉南路四段1109号中悦·领秀城,18274873316,[],112.998533,28.026361,112.99293070942385,28.02971761036713
B0K2ZA6FIF,刘氏三和面馆中悦领秀城店,餐饮服务;中餐厅;湖南菜(湘菜),"112.998666,28.026453",南湖大道中悦领秀城115号门店,13170474160;17373176929,[],112.998666,28.026453,112.99306321183956,28.029809224291064
B0K3LS5FX3,卤咖(中悦·领秀城店),餐饮服务;餐饮相关场所;餐饮相关,"112.998973,28.026488",芙蓉南路四段1109号中悦·领秀城,18874899480,[],112.998973,28.026488,112.99336907705143,28.029843306607663
B0L14X2YB3,猪肉米粉铺,餐饮服务;中餐厅;中餐厅,"112.999790,28.026750",芙蓉南路四段1109号中悦·领秀城,[],[],112.99979,28.02675,112.99418304097956,28.0301028868446
B0FFLDKE5Q,新疆美味烤羊肉火锅店,餐饮服务;中餐厅;中餐厅,"112.998646,28.026434",南湖大道与芙蓉南路辅路交叉口东140米,[],[],112.998646,28.026434,112.99304328708438,28.029790281593367
B0M6TR5K65,临榆炸鸡腿(暮云南托岭店),餐饮服务;快餐厅;快餐厅,"112.999225,28.026625",芙蓉南路四段1109号中悦·领秀城,[],[],112.999225,28.026625,112.99362013648928,28.02997956888806
B0L0X9MXU5,长沙市天心区冰哥餐饮管理有限公司,餐饮服务;餐饮相关场所;餐饮相关,"112.997824,28.026366",芙蓉南路四段1109号中悦·领秀城,[],[],112.997824,28.026366,112.99222432041714,28.029724739680013
B0M6VUJH99,红红辣条铺,餐饮服务;中餐厅;中餐厅,"112.999125,28.026775",芙蓉南路四段1109号中悦·领秀城,[],[],112.999125,28.026775,112.99352049342559,28.030129891763014
B0IUCDUJAI,绝味鸭脖(长沙暮云店)(装修中),餐饮服务;餐饮相关场所;餐饮相关,"112.999175,28.026575",南托岭街道南湖大道105号,13974901858,[],112.999175,28.026575,112.99357032496295,28.029929711928506
B0HA3C34KB,食湘阁,餐饮服务;中餐厅;湖南菜(湘菜),"113.009887,27.994891",芙蓉南路暮石路口红绿灯右侧,13873136410,[],113.009887,27.994891,113.00424521436643,27.998208498070742
B0K2JC3162,肖家鱼馆,餐饮服务;餐饮相关场所;餐饮相关,"113.014568,27.980210",暮云街道暮云新村禁山子组1号,14773218817,[],113.014568,27.98021,113.00891015844415,27.983511064258206
B0LRY9X33I,027西瓜椰椰冰水铺,餐饮服务;冷饮店;冷饮店,"113.015297,28.027043",芙蓉南路1033号,18229726021,[],113.015297,28.027043,113.0096327198668,28.030349171382202
B0L11XNGA8,公路茶•酒馆,餐饮服务;餐饮相关场所;餐饮相关,"113.014689,28.027147",新韶山南路,18002881995,[],113.014689,28.027147,113.00902693845049,28.030455004010552
B0LRLZN74A,紫咖飞(奥迪移动咖啡),餐饮服务;咖啡厅;咖啡厅,"113.014669,28.027257",芙蓉南路1033号,[],[],113.014669,28.027257,113.0090070029029,28.03056508001059
B0LUZ9T4CB,深夜烧烤小摊,餐饮服务;餐饮相关场所;餐饮相关,"113.015475,28.027075",芙蓉南路1033号,17708489893,[],113.015475,28.027075,113.00981006595788,28.030380644586153
B0LRO9X2LD,牛哥吃虾,餐饮服务;中餐厅;中餐厅,"113.015404,28.027068",楚华路与337乡道交叉口东南300米,[],[],113.015404,28.027068,113.00973932628679,28.03037385553007
B0LR7XJ72H,味之源烤串,餐饮服务;中餐厅;中餐厅,"113.015370,28.027360",楚华路与337乡道交叉口东南260米,[],[],113.01537,28.02736,113.00970542717455,28.030665999979774
B0M65ZGSLS,耕忆·清禾坊,餐饮服务;餐饮相关场所;餐饮相关,"113.015847,28.026944",芙蓉南路1033号,19118822855,[],113.015847,28.026944,113.01018071627787,28.030248515366633
B0L2HRB1SR,睡不醒咖啡,餐饮服务;咖啡厅;咖啡厅,"113.014678,28.027271",芙蓉南路1033号,18974935572,[],113.014678,28.027271,113.00901596878487,28.030579055145303
B0L2HDASL3,莫氏长沙臭豆腐,餐饮服务;餐饮相关场所;餐饮相关,"113.015263,28.027308",芙蓉南路1033号,[],[],113.015263,28.027308,113.0095988229646,28.03061431189583
B02DC0O6D0,乡里香气,餐饮服务;餐饮相关场所;餐饮相关,"113.023125,27.982938",芙蓉大道342号,13874940932,[],113.023125,27.982938,113.01743598898356,27.986214255449184
B0FFJ3E30V,家厨私房菜,餐饮服务;中餐厅;中餐厅,"113.022918,27.983673",昭山镇昭山村湾塘组56号,18007484607;18711010037,[],113.022918,27.983673,113.01722966651072,27.98694997511407
B0H6YRATMM,甜博士家乡宴,餐饮服务;中餐厅;中餐厅,"113.030016,27.999822",易家坪,13975148650,[],113.030016,27.999822,113.02430154067754,28.003081346102885
B0JKSRWUSJ,聚回楼(暮云许兴村),餐饮服务;中餐厅;中餐厅,"113.032470,28.003183",暮云街道许兴村二组31号,13873373173,[],113.03247,28.003183,113.02674693227617,28.00643610052207
B0L26MDWRM,南野小菜园,餐饮服务;中餐厅;中餐厅,"113.031944,28.002356",G4京港澳高速x050号,[],[],113.031944,28.002356,113.02622277419349,28.00561041247711
B0L0HHQMFS,远方安远小谷吖店,餐饮服务;餐饮相关场所;餐饮相关,"113.035233,27.991394",恒港物流10号仓,[],[],113.035233,27.991394,113.0295016792599,27.994637767652833
B0FFKLNKMN,乡村土菜馆,餐饮服务;中餐厅;中餐厅,"113.033465,27.993012",幸福村夏家组,15084919190,[],113.033465,27.993012,113.02773941822704,27.996260786818073
B0G09DPIO6,张一博宠物生活馆,购物服务;专卖店;宠物用品店,"112.969235,28.007973",南托街道沿江村幼仕岭组203号,15387530027,[],112.969235,28.007973,112.9637357002364,28.011409039248615
