name,location,address,tel,type,typecode,business_area,cityname,adname,pname,shopinfo,photos,distance,biz_ext,longitude,latitude,rating,cost,photo_urls
方砖厂69号炸酱面(前门鲜鱼口店),"116.399034,39.896227",北京城区鲜鱼口99号(前门大街),18514247217,餐饮服务;餐饮相关场所;餐饮相关,050000,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0JDJ7WSNE/comment/9EDAE535_71A9_443F_8C5F_9973075238FB_L0_001_1500_2000_1760511348161_86505305.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service__1769429968546_39042535_1769430075720_25801015.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JDJ7WSNE/comment/cc21708597f0b219a6ff01f42ac02b4b_2048_2048_80.jpg'}",,"{""cost"": ""33.00"", ""opentime2"": ""周一至周五09:30-21:30,周六至周日08:00-21:30,2026-02-16至2026-02-2309:30-16:00"", ""rating"": ""4.7"", ""open_time"": [], ""meal_ordering"": ""0""}",116.399034,39.896227,4.7,33.00,"https://aos-comment.amap.com/B0JDJ7WSNE/comment/9EDAE535_71A9_443F_8C5F_9973075238FB_L0_001_1500_2000_1760511348161_86505305.jpg,https://aos-comment.amap.com/comment/content_service__1769429968546_39042535_1769430075720_25801015.jpg,https://aos-comment.amap.com/B0JDJ7WSNE/comment/cc21708597f0b219a6ff01f42ac02b4b_2048_2048_80.jpg"
花家怡园(崇文门·哈德门广场店),"116.420070,39.899744",北京城区崇文门外大街8号院哈德门广场地下一层,010-67161126;010-67161128,餐饮服务;中餐厅;中餐厅,050100,花市,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFLNEJ7U/comment/content_media_external_file_1000032054_ss__1766719630500_95882207.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFLNEJ7U/comment/content_media_external_file_1000070810_ss__1767944727620_43054647.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/default_poi/comment/29f1a13d21dd1baf7a4effce02f16e2d_2048_2048_80.jpg'}",,"{""cost"": ""122.00"", ""opentime2"": ""周一至周五11:00-14:30；17:00-22:00,周六至周日11:00-22:00,2026-02-16至2026-02-2111:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-14:30 17:00-22:00"", ""meal_ordering"": ""0""}",116.42007,39.899744,4.7,122.00,"https://aos-comment.amap.com/B0FFLNEJ7U/comment/content_media_external_file_1000032054_ss__1766719630500_95882207.jpg,https://aos-comment.amap.com/B0FFLNEJ7U/comment/content_media_external_file_1000070810_ss__1767944727620_43054647.jpg,https://aos-comment.amap.com/default_poi/comment/29f1a13d21dd1baf7a4effce02f16e2d_2048_2048_80.jpg"
和平菓局(北京市百货大楼店),"116.410653,39.913967",王府井大街253号北京市百货大楼B2层,13739621861;18600003051;4000108898,餐饮服务;餐饮相关场所;餐饮相关,050000,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/db31d5eaacd9bd44750048449f4d4917'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f7c4d257578eb90e860e56c144cae2c9'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bc5ea39fad3f8299d47fcb5d581350fe'}",,"{""cost"": ""29.00"", ""opentime2"": ""周一至周日 10:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-22:00"", ""meal_ordering"": ""0""}",116.410653,39.913967,4.7,29.00,"http://store.is.autonavi.com/showpic/db31d5eaacd9bd44750048449f4d4917,http://store.is.autonavi.com/showpic/f7c4d257578eb90e860e56c144cae2c9,http://store.is.autonavi.com/showpic/bc5ea39fad3f8299d47fcb5d581350fe"
六必居(前门店),"116.397674,39.895848",前门粮食店街3号(前门地铁站I西南口步行360米),010-63035109,购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,珠市口,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d6742e14e6c741d954acf838243ca25e'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A1CB1E/comment/content_media_external_images_media_1000086218_ss__1737140360475_31309116.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A1CB1E/comment/f680e03bf37e96f16e4c27bf288036b5_2048_2048_80.jpg'}",,"{""cost"": ""39.00"", ""opentime2"": ""周一,周三至周日 08:30-19:30；周二 08:30-18:00"", ""rating"": ""4.7"", ""open_time"": ""08:30-18:00"", ""meal_ordering"": ""0""}",116.397674,39.895848,4.7,39.00,"http://store.is.autonavi.com/showpic/d6742e14e6c741d954acf838243ca25e,https://aos-comment.amap.com/B000A1CB1E/comment/content_media_external_images_media_1000086218_ss__1737140360475_31309116.jpg,https://aos-comment.amap.com/B000A1CB1E/comment/f680e03bf37e96f16e4c27bf288036b5_2048_2048_80.jpg"
四季民福烤鸭店(故宫店),"116.402873,39.914525",南池子大街11号故宫东门旁(距趣拿步行780m),010-65267369;13521873487,餐饮服务;中餐厅;特色/地方风味餐厅,050118,王府井,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st59c23194-2049-497b-ab1e-b8f9371fcc9b&user=search&operate=original'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/af581bacc50b0bd445954e785a12cec3'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L3ZU0SV7/comment/FC79407B_DE5E_4E33_987A_69F6D04B791A_L0_001_1024_136_1763049353126_96479663.jpg'}",,"{""cost"": ""181.00"", ""opentime2"": ""周一至周五 10:30-22:30；周六至周日 09:30-22:30"", ""rating"": ""4.7"", ""open_time"": ""10:30-22:30"", ""meal_ordering"": ""0""}",116.402873,39.914525,4.7,181.00,"http://store.is.autonavi.com/query_pic?id=st59c23194-2049-497b-ab1e-b8f9371fcc9b&user=search&operate=original,https://store.is.autonavi.com/showpic/af581bacc50b0bd445954e785a12cec3,https://aos-comment.amap.com/B0L3ZU0SV7/comment/FC79407B_DE5E_4E33_987A_69F6D04B791A_L0_001_1024_136_1763049353126_96479663.jpg"
局气(前门店),"116.397016,39.897718",前门西大街廊坊头条13号院5号楼3层,18600009107,餐饮服务;中餐厅;中餐厅,050100,,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e622d275dd715bf5f748894b83f80b2c'},{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st76475a81-6eb4-4ce8-86d6-f90022931a27&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0H65CORFJ/comment/content_media_external_images_media_1000077370_ss__1761026168975_27102753.jpg'}",,"{""cost"": ""87.00"", ""opentime2"": ""周一至周五,周日 11:00-21:00；周六 11:00-21:30"", ""rating"": ""4.6"", ""open_time"": ""11:00-21:00"", ""meal_ordering"": ""0""}",116.397016,39.897718,4.6,87.00,"http://store.is.autonavi.com/showpic/e622d275dd715bf5f748894b83f80b2c,http://store.is.autonavi.com/query_pic?id=st76475a81-6eb4-4ce8-86d6-f90022931a27&user=search&operate=original,https://aos-comment.amap.com/B0H65CORFJ/comment/content_media_external_images_media_1000077370_ss__1761026168975_27102753.jpg"
魏家凉皮(协和店),"116.417733,39.911052",东单北大街69-12号(东单地铁站F东北口步行310米),15910280624,餐饮服务;中餐厅;中餐厅,050100,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://img.alicdn.com/imgextra/i2/O1CN01XXTiB51Wwj5aAchDB_!!6000000002853-0-tps-1080-1064.jpg'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/58e7615a6af9cebd88d61bb0729d5734'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f2943e54c5d9402d547a89fbbcee3f6d'}",,"{""cost"": ""32.00"", ""opentime2"": ""周一至周日 00:00-24:00"", ""rating"": ""4.7"", ""open_time"": ""24小时营业"", ""meal_ordering"": ""0""}",116.417733,39.911052,4.7,32.00,"https://img.alicdn.com/imgextra/i2/O1CN01XXTiB51Wwj5aAchDB_!!6000000002853-0-tps-1080-1064.jpg,http://store.is.autonavi.com/showpic/58e7615a6af9cebd88d61bb0729d5734,http://store.is.autonavi.com/showpic/f2943e54c5d9402d547a89fbbcee3f6d"
花家怡园(王府井·故宫店),"116.413495,39.914606",王府井东街8号澳门中心商场三层,010-51283326,餐饮服务;中餐厅;北京菜,050111,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a33dd05abe24e3de94311e16da6bb43d'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J6A6T8VH/comment/A2BBC24F_D50B_4246_98C6_170B504194EC_L0_001_1504_200_1765892774741_12993105.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J6A6T8VH/comment/616BB47D_EA4A_425D_96B9_0D6A7FDAA69C_L0_001_1279_170_1769650753245_94361866.jpg'}",,"{""cost"": ""159.00"", ""opentime2"": ""周一至周五 11:00-14:00,17:00-22:00；周六至周日 11:00-15:00,17:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-14:00 17:00-22:00"", ""meal_ordering"": ""0""}",116.413495,39.914606,4.7,159.00,"http://store.is.autonavi.com/showpic/a33dd05abe24e3de94311e16da6bb43d,https://aos-comment.amap.com/B0J6A6T8VH/comment/A2BBC24F_D50B_4246_98C6_170B504194EC_L0_001_1504_200_1765892774741_12993105.jpg,https://aos-comment.amap.com/B0J6A6T8VH/comment/616BB47D_EA4A_425D_96B9_0D6A7FDAA69C_L0_001_1279_170_1769650753245_94361866.jpg"
庆丰包子铺,"116.403000,39.912316",南池子大街东华门街道63号,18513871596,餐饮服务;餐饮相关场所;餐饮相关,050000,王府井,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0KK2DCVTS/comment/content_media_external_images_media_96760_ss__1765027113654_55464069.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KK2DCVTS/comment/11E14BAF_2089_43EF_8183_24780A7A9A43_L0_001_2000_150_1760367017866_17665713.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KK2DCVTS/comment/content_media_external_file_7507_1771994330993_14217911.jpg'}",,"{""cost"": ""25.00"", ""opentime2"": ""周一至周日 07:30-20:00"", ""rating"": ""4.5"", ""open_time"": ""07:30-20:00"", ""meal_ordering"": ""0""}",116.403,39.912316,4.5,25.00,"https://aos-comment.amap.com/B0KK2DCVTS/comment/content_media_external_images_media_96760_ss__1765027113654_55464069.jpg,https://aos-comment.amap.com/B0KK2DCVTS/comment/11E14BAF_2089_43EF_8183_24780A7A9A43_L0_001_2000_150_1760367017866_17665713.jpg,https://aos-comment.amap.com/B0KK2DCVTS/comment/content_media_external_file_7507_1771994330993_14217911.jpg"
海底捞火锅(王府井银泰in88店),"116.411779,39.916732",王府井大街银泰in88三层北侧311号,010-59785689;010-80949969,餐饮服务;中餐厅;火锅店,050117,东四,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9ee4a94741b91c68e92b21cb6d50acdd'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/705ff26269a16ea72a150a6f389d857a'}",,"{""cost"": ""135.00"", ""opentime2"": ""10:00-04:00,2026年2月16日10:00-18:30,2026年2月17日10:00-04:00"", ""rating"": ""4.8"", ""open_time"": ""10:00-04:00 10:00-18:30 10:00-04:00"", ""meal_ordering"": ""0""}",116.411779,39.916732,4.8,135.00,"https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original,http://store.is.autonavi.com/showpic/9ee4a94741b91c68e92b21cb6d50acdd,http://store.is.autonavi.com/showpic/705ff26269a16ea72a150a6f389d857a"
麦当劳(国帅宾馆店),"116.394180,39.899787",前门西大街正阳市场2号楼一层西侧部分商铺,010-83150517,餐饮服务;快餐厅;麦当劳,050302,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B000A8W9HN/comment/file_media_Photo_15717_IMG_1766123542_14757_IMG_20251219_135042_jpg_ss__1766123745975_49024293.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A8W9HN/comment/0b60e3527fab216e8fd1ac9d50753345_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A8W9HN/comment/923E6F82_D98B_4822_93AB_1655C18BAB13_L0_001_1500_200_1765233795168_77714662.jpg'}",,"{""cost"": ""42.00"", ""opentime2"": ""周一至周日 07:00-23:00"", ""rating"": ""4.6"", ""open_time"": ""07:00-23:00"", ""meal_ordering"": ""0""}",116.39418,39.899787,4.6,42.00,"https://aos-comment.amap.com/B000A8W9HN/comment/file_media_Photo_15717_IMG_1766123542_14757_IMG_20251219_135042_jpg_ss__1766123745975_49024293.jpg,https://aos-comment.amap.com/B000A8W9HN/comment/0b60e3527fab216e8fd1ac9d50753345_2048_2048_80.jpg,https://aos-comment.amap.com/B000A8W9HN/comment/923E6F82_D98B_4822_93AB_1655C18BAB13_L0_001_1500_200_1765233795168_77714662.jpg"
河沿肉饼(锡拉胡同店),"116.408555,39.916248",北京城区锡拉胡同14号(北京王府井阳光菜市场旁),010-65283828,餐饮服务;中餐厅;中餐厅,050100,王府井,北京市,东城区,北京市,0,"{'title': '用户', 'url': 'http://store.is.autonavi.com/showpic/a41834386a827646832d84611cde32f2'},{'title': '用户', 'url': 'http://store.is.autonavi.com/showpic/9f9e3563ffd1af8b966914428d82fe63'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ad736ad77cb65d07c7054e34f952343f'}",,"{""cost"": ""69.00"", ""opentime2"": ""周一至周日 10:00-21:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-21:00"", ""meal_ordering"": ""0""}",116.408555,39.916248,4.7,69.00,"http://store.is.autonavi.com/showpic/a41834386a827646832d84611cde32f2,http://store.is.autonavi.com/showpic/9f9e3563ffd1af8b966914428d82fe63,http://store.is.autonavi.com/showpic/ad736ad77cb65d07c7054e34f952343f"
叶叶菩提(前门旗舰店),"116.400637,39.895790",南晓顺胡同4号(前门地铁站G东南口步行420米),010-67027993;010-67027994,餐饮服务;中餐厅;中式素菜馆,050120,珠市口,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0HGOUVE24/comment/DEB0FD09_8671_4432_B6E4_B64AD2186126_L0_001_1280_1707_1737762055732_25922447.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0HGOUVE24/comment/70046723_4076_4A8D_84EF_212875E596A8_L0_001_1179_126_1765344505896_47837083.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0HGOUVE24/comment/46b591825fdd2b25d94231a5dc4ca33d_2048_2048_80.jpg'}",,"{""cost"": ""528.00"", ""opentime2"": ""周一至周日 11:00-14:00,17:00-21:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-14:00 17:00-21:00"", ""meal_ordering"": ""0""}",116.400637,39.89579,4.7,528.00,"https://aos-comment.amap.com/B0HGOUVE24/comment/DEB0FD09_8671_4432_B6E4_B64AD2186126_L0_001_1280_1707_1737762055732_25922447.jpg,https://aos-comment.amap.com/B0HGOUVE24/comment/70046723_4076_4A8D_84EF_212875E596A8_L0_001_1179_126_1765344505896_47837083.jpg,https://aos-comment.amap.com/B0HGOUVE24/comment/46b591825fdd2b25d94231a5dc4ca33d_2048_2048_80.jpg"
小大董(北京apm店),"116.412032,39.914376",王府井大街138号北京apm-C区5层518-525,17276734050,餐饮服务;中餐厅;北京菜,050111,东单,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFJD17B4/comment/4134F885_1E39_4B02_9F82_214F6B3C31AC_L0_001_1179_79_1772102048049_89854984.jpg'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/02c73112f486678aab9b1d2951d8aebd'},{'title': [], 'url': 'https://store.is.autonavi.com/showpic/a3934cd09378471a4f619f480149b49b'}",,"{""cost"": ""110.00"", ""opentime2"": ""10:30-21:30,2026-02-10至2026-03-0410:30-22:00"", ""rating"": ""4.7"", ""open_time"": ""10:30-21:30 10:30-22:00"", ""meal_ordering"": ""0""}",116.412032,39.914376,4.7,110.00,"https://aos-comment.amap.com/B0FFJD17B4/comment/4134F885_1E39_4B02_9F82_214F6B3C31AC_L0_001_1179_79_1772102048049_89854984.jpg,https://store.is.autonavi.com/showpic/02c73112f486678aab9b1d2951d8aebd,https://store.is.autonavi.com/showpic/a3934cd09378471a4f619f480149b49b"
方砖厂69号炸酱面(前门西河沿店),"116.393787,39.898994",北京城区前门西河沿街106号,18610627877,餐饮服务;中餐厅;中餐厅,050100,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0KB4ZWT9Y/comment/content_media_external_file_12805_1766592335021_02396016.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KB4ZWT9Y/comment/B8DC9310_AFBD_4F89_8804_06D45160EE04_L0_001_1500_200_1763082509588_38781259.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0KB4ZWT9Y/comment/6180B468_EF12_4BD1_B556_7B2BD7E56B34_L0_001_1996_199_1759418019670_42369309.jpg'}",,"{""cost"": ""47.00"", ""opentime2"": ""周一至周日 10:00-22:30 2026-02-16至2026-02-16 10:00-16:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-22:30 10:00-16:00"", ""meal_ordering"": ""0""}",116.393787,39.898994,4.7,47.00,"https://aos-comment.amap.com/B0KB4ZWT9Y/comment/content_media_external_file_12805_1766592335021_02396016.jpg,https://aos-comment.amap.com/B0KB4ZWT9Y/comment/B8DC9310_AFBD_4F89_8804_06D45160EE04_L0_001_1500_200_1763082509588_38781259.jpg,https://aos-comment.amap.com/B0KB4ZWT9Y/comment/6180B468_EF12_4BD1_B556_7B2BD7E56B34_L0_001_1996_199_1759418019670_42369309.jpg"
都一处(鲜鱼口老字号美食街店),"116.398284,39.896168",前门大街38号(大栅栏东口),010-67021555;010-67024578;15711355878,餐饮服务;中餐厅;老字号,050116,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B000A84FX4/comment/073e204f31d165396335a5a4fd862ea7_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A84FX4/comment/92572441_2CE8_43B7_9A6C_9CB95C0F4A0A_L0_001_2000_150_1765600631749_06616477.jpg'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0b001e3795198aaa0870e776b8722a1c'}",,"{""cost"": ""71.00"", ""opentime2"": ""周一至周日 09:00-21:00"", ""rating"": ""4.6"", ""open_time"": ""09:00-21:00"", ""meal_ordering"": ""0""}",116.398284,39.896168,4.6,71.00,"https://aos-comment.amap.com/B000A84FX4/comment/073e204f31d165396335a5a4fd862ea7_2048_2048_80.jpg,https://aos-comment.amap.com/B000A84FX4/comment/92572441_2CE8_43B7_9A6C_9CB95C0F4A0A_L0_001_2000_150_1765600631749_06616477.jpg,http://store.is.autonavi.com/showpic/0b001e3795198aaa0870e776b8722a1c"
明园餐厅·烤鸭·北京菜(王府井店),"116.407618,39.915546",东安门大街王府世纪大厦一层107,13020088963,餐饮服务;餐饮相关场所;餐饮相关,050000,灯市口,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0L6P5YSDZ/comment/%5B2026-03-02-22-50-12%5D7DD0A3EF-8D57-44DE-8363-9D83E4B22DB_1772463020369_89484686.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L6P5YSDZ/comment/0ee0a39efbd20034a4fcabb4c848328c_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L6P5YSDZ/comment/06BF3CFD_7106_4CC2_B1EE_80DBC31C3659_L0_001_1280_170_1765381542119_46339904.jpg'}",,"{""cost"": ""82.00"", ""opentime2"": ""周一至周日 10:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-22:00"", ""meal_ordering"": ""0""}",116.407618,39.915546,4.7,82.00,"https://aos-comment.amap.com/B0L6P5YSDZ/comment/%5B2026-03-02-22-50-12%5D7DD0A3EF-8D57-44DE-8363-9D83E4B22DB_1772463020369_89484686.jpg,https://aos-comment.amap.com/B0L6P5YSDZ/comment/0ee0a39efbd20034a4fcabb4c848328c_2048_2048_80.jpg,https://aos-comment.amap.com/B0L6P5YSDZ/comment/06BF3CFD_7106_4CC2_B1EE_80DBC31C3659_L0_001_1280_170_1765381542119_46339904.jpg"
河沿肉饼(鲜鱼口老字号美食街店),"116.400027,39.896206",北京城区鲜鱼口街79号,010-69781528,餐饮服务;中餐厅;中餐厅,050100,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO5VPVR/comment/CEE7E138_208A_4C70_B089_0060F6264840_L0_001_1284_159_1768124512234_20925579.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO5VPVR/comment/63F4A3D0_23B7_4EE6_8C75_10AFAC3DA5EB_L0_001_1500_200_1771565544920_17971932.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRO5VPVR/comment/59F66CAC_0266_4543_A7A8_4035286F5A36_L0_001_1500_200_1771565544918_55685423.jpg'}",,"{""cost"": ""52.00"", ""opentime2"": ""08:00-21:00,2026-02-16休息2026-02-17至2026-02-2305:00-22:00"", ""rating"": ""4.5"", ""open_time"": ""08:00-21:00 05:00-22:00"", ""meal_ordering"": ""0""}",116.400027,39.896206,4.5,52.00,"https://aos-comment.amap.com/B0LRO5VPVR/comment/CEE7E138_208A_4C70_B089_0060F6264840_L0_001_1284_159_1768124512234_20925579.jpg,https://aos-comment.amap.com/B0LRO5VPVR/comment/63F4A3D0_23B7_4EE6_8C75_10AFAC3DA5EB_L0_001_1500_200_1771565544920_17971932.jpg,https://aos-comment.amap.com/B0LRO5VPVR/comment/59F66CAC_0266_4543_A7A8_4035286F5A36_L0_001_1500_200_1771565544918_55685423.jpg"
汉堡王(北京摩方),"116.417988,39.899816",崇文门外大街1号楼地下一层B1-01,13522506296,餐饮服务;快餐厅;快餐厅,050300,花市,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://img.alicdn.com/imgextra/i4/O1CN01i3E7991WR7lDchIS9_!!6000000002784-49-tps-931-931.webp'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a579f9e55ea2588c1cd08a8356e9d2f9'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JBXASK3O/comment/cc40d1c31fe61fd736b3dc8276cb905f_2048_2048_80.jpg'}",,"{""cost"": ""24.00"", ""opentime2"": ""周一至周五 07:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""07:00-22:00"", ""meal_ordering"": ""0""}",116.417988,39.899816,4.6,24.00,"https://img.alicdn.com/imgextra/i4/O1CN01i3E7991WR7lDchIS9_!!6000000002784-49-tps-931-931.webp,http://store.is.autonavi.com/showpic/a579f9e55ea2588c1cd08a8356e9d2f9,https://aos-comment.amap.com/B0JBXASK3O/comment/cc40d1c31fe61fd736b3dc8276cb905f_2048_2048_80.jpg"
东来顺饭庄(大栅栏店),"116.396888,39.896087",大栅栏商业街7号吉龙老栅栏商场2层,010-63165836,餐饮服务;中餐厅;火锅店,050117,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPLH51/comment/content_media_external_file_430969_ss__1771382749553_17325462.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPLH51/comment/content_media_external_file_1000033354_ss__1769123261268_58814194.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFPLH51/comment/ED0797C9_732A_4CBA_BACD_F6AD2DC394DD_L0_001_1126_200_1767415207878_95825733.jpg'}",,"{""cost"": ""150.00"", ""opentime2"": ""10:00-22:00,2026-02-16至2026-02-2309:30-22:00"", ""rating"": ""4.6"", ""open_time"": ""10:00-22:00 09:30-22:00"", ""meal_ordering"": ""0""}",116.396888,39.896087,4.6,150.00,"https://aos-comment.amap.com/B0FFFPLH51/comment/content_media_external_file_430969_ss__1771382749553_17325462.jpg,https://aos-comment.amap.com/B0FFFPLH51/comment/content_media_external_file_1000033354_ss__1769123261268_58814194.jpg,https://aos-comment.amap.com/B0FFFPLH51/comment/ED0797C9_732A_4CBA_BACD_F6AD2DC394DD_L0_001_1126_200_1767415207878_95825733.jpg"
提督·TIDU(北京坊店),"116.394922,39.897546",坊廊坊头条21号院W9楼4层01号,010-83155166;010-83155188,餐饮服务;中餐厅;北京菜,050111,,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st0d825bf4-a484-4a0d-b153-b2f1a9d2c7e1&user=search&operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/215db42f3d2f413a6b4e1ab50e000609'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a9dc3e5024d2a4b14858dab51dc9b2f6'}",,"{""cost"": ""181.00"", ""opentime2"": ""周一至周日 11:00-21:30 2026-02-16至2026-02-16 10:30-15:00,17:00-21:30"", ""rating"": ""4.7"", ""open_time"": ""11:00-21:30 10:30-15:00 17:00-21:30"", ""meal_ordering"": ""0""}",116.394922,39.897546,4.7,181.00,"http://store.is.autonavi.com/query_pic?id=st0d825bf4-a484-4a0d-b153-b2f1a9d2c7e1&user=search&operate=original,http://store.is.autonavi.com/showpic/215db42f3d2f413a6b4e1ab50e000609,http://store.is.autonavi.com/showpic/a9dc3e5024d2a4b14858dab51dc9b2f6"
全福德烤鸭店(故宫东门店),"116.403864,39.915351",北京城区东华门大街63号,18901198700,餐饮服务;餐饮相关场所;餐饮相关,050000,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0HUBMD6LZ/comment/content_media_external_file_1000041879_ss__1768986478975_53785686.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0HUBMD6LZ/comment/DEFFF9CA_6509_4579_AA63_915A05375DA1_L0_001_2000_1500_1742651092324_32126113.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0HUBMD6LZ/comment/content_media_external_file_1000074284_ss__1763176889693_27593616.jpg'}",,"{""cost"": ""56.00"", ""opentime2"": ""周一至周日 09:30-22:30"", ""rating"": ""4.7"", ""open_time"": ""09:30-22:30"", ""meal_ordering"": ""0""}",116.403864,39.915351,4.7,56.00,"https://aos-comment.amap.com/B0HUBMD6LZ/comment/content_media_external_file_1000041879_ss__1768986478975_53785686.jpg,https://aos-comment.amap.com/B0HUBMD6LZ/comment/DEFFF9CA_6509_4579_AA63_915A05375DA1_L0_001_2000_1500_1742651092324_32126113.jpg,https://aos-comment.amap.com/B0HUBMD6LZ/comment/content_media_external_file_1000074284_ss__1763176889693_27593616.jpg"
聚宝源(王府井二店),"116.418086,39.912943",东城区东单北大街72号,010-65281350;17800433581,餐饮服务;餐饮相关场所;餐饮相关,050000,东单,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=sta00d5c6c-2982-4522-bff3-db768d93c6ea&user=search&operate=original'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/14f315d817f1298fb9723a36fd35b7ba'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/222f6b4fb468c9ebf5772e9dfa97031e'}",,"{""cost"": ""107.00"", ""opentime2"": ""10:00-22:00,2026-02-16至2026-02-2309:30-22:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-22:00 09:30-22:00"", ""meal_ordering"": ""0""}",116.418086,39.912943,4.7,107.00,"http://store.is.autonavi.com/query_pic?id=sta00d5c6c-2982-4522-bff3-db768d93c6ea&user=search&operate=original,http://store.is.autonavi.com/showpic/14f315d817f1298fb9723a36fd35b7ba,http://store.is.autonavi.com/showpic/222f6b4fb468c9ebf5772e9dfa97031e"
